13.9
12.8
12.8
12.2
16.1
12.2
11.7
12.2
12.2
11.1
13.3
16.7
15.6
15
12.2
13.9
13.3
14.4
14.4
12.8
10.6
9.4
12.2
12.2
13.9
11.7
12.2
13.3
15.6
14.4
12.8
14.4
13.3
15.6
15
16.7
13.9
13.9
12.8
13.3
13.9
15
16.7
16.1
15.6
16.7
18.3
18.3
14.4
13.9
13.3
13.3
15.6
13.3
13.9
17.2
16.1
15
16.7
15
14.4
13.9
13.3
13.9
17.8
15
13.3
12.8
13.3
15
14.4
13.9
17.2
19.4
19.4
21.7
22.8
25.6
17.2
17.2
17.8
21.7
16.7
15.6
16.7
20.6
21.1
17.2
16.1
14.4
14.4
15
13.9
13.3
14.4
16.7
20.6
16.1
20.6
15
13.3
15
15.6
15.6
18.9
20.6
19.4
24.4
18.9
15.6
13.9
18.3
19.4
17.2
24.4
17.8
16.7
14.4
15.6
17.8
18.3
20.6
20
21.1
17.2
20.6
17.2
17.2
16.7
15
17.2
17.8
18.3
16.7
17.8
15.6
15
18.9
18.3
18.3
16.1
16.1
17.2
18.3
16.1
19.4
17.2
17.8
23.3
24.4
19.4
18.9
21.7
23.3
24.4
26.7
23.3
17.8
16.7
18.3
19.4
22.8
31.1
27.8
19.4
16.7
21.7
21.1
16.7
17.2
20
21.7
19.4
18.3
15.6
19.4
19.4
27.2
24.4
21.7
18.9
18.9
20.6
26.1
26.1
22.2
22.2
22.8
18.9
19.4
20.6
21.1
24.4
22.2
23.3
23.3
21.1
21.1
20
18.3
20.6
18.3
21.1
20
20
20
22.2
21.7
20.6
19.4
18.3
20
20.6
19.4
20
18.9
20.6
21.1
21.7
21.1
20.6
22.2
17.2
20.6
20
19.4
18.9
18.9
21.1
21.1
22.2
21.1
18.3
23.3
33.3
37.2
29.4
20.6
20
19.4
21.1
20.6
26.1
33.3
30.6
23.3
19.4
25
32.8
21.1
20
23.3
27.2
28.9
20.6
20.6
20.6
20.6
24.4
23.3
25
23.3
24.4
20.6
20.6
25
31.1
32.2
30.6
35.6
35
29.4
21.7
20.6
21.1
21.7
20.6
23.9
24.4
22.2
24.4
26.1
24.4
31.1
34.4
33.3
30
24.4
18.3
15.6
19.4
22.8
20
21.7
18.9
20
21.1
20
20
18.9
22.8
17.2
17.2
18.9
22.2
22.8
23.9
25
18.9
20
16.1
15.6
16.1
16.1
18.9
18.9
21.7
25
25.6
20.6
18.9
15
13.3
12.8
12.8
13.9
12.2
10
11.1
11.7
12.2
11.7
12.2
11.1
12.2
11.7
12.2
15
16.1
16.7
15
13.9
15
15.6
15.6
14.4
13.9
15.6
12.8
11.7
13.9
16.1
15
12.2
14.4
12.8
12.2
15
13.3
14.4
12.2
13.9
13.9
11.1
9.4
11.1
10.6
11.7
11.7
12.8
11.1
8.3
9.4
8.9
9.4
9.4
12.8
13.3
15.6
17.2
13.9
13.9
15
16.1
17.2
15.6
19.4
17.2
17.2
20
18.3
16.7
11.7
13.3
13.9
13.3
17.2
16.7
15.6
18.3
22.8
22.2
18.9
15.6
15.6
17.8
17.8
19.4
13.9
14.4
16.1
12.2
10.6
8.3
7.2
11.7
11.1
13.3
11.7
11.1
11.7
9.4
12.8
13.9
15
14.4
16.1
16.1
17.8
15
13.3
15
16.1
15.6
13.9
16.1
17.8
15.6
16.1
14.4
15
13.3
11.7
13.9
13.9
14.4
13.3
11.1
14.4
14.4
13.9
15
16.7
23.9
26.7
25.6
16.7
17.2
23.3
16.1
15
11.7
14.4
14.4
15
16.7
13.3
14.4
16.1
18.3
18.9
16.1
16.7
18.9
18.3
15.6
14.4
16.7
16.1
16.7
16.7
16.1
16.1
17.8
20.6
24.4
18.3
20.6
28.9
25.6
15.6
15.6
16.1
17.2
16.7
15
17.2
15.6
14.4
15.6
16.1
13.9
17.2
20
17.8
16.7
16.1
17.8
16.7
16.7
17.8
17.2
17.8
18.3
16.7
15.6
16.7
17.2
16.1
18.9
18.9
16.1
19.4
19.4
20.6
17.2
15.6
18.9
18.3
24.4
21.7
20
21.7
20.6
26.1
32.2
30
20
18.9
21.1
18.3
20.6
18.3
16.7
17.8
20.6
26.7
21.1
28.9
20.6
25.6
21.1
20.6
22.2
18.9
20.6
17.2
18.3
16.1
17.2
17.8
21.1
19.4
23.9
20.6
26.7
23.3
23.9
22.2
22.2
18.9
21.1
22.8
21.1
21.1
22.8
21.7
20.6
19.4
23.3
17.8
21.7
22.8
17.8
18.9
20.6
22.2
20
20
21.7
21.7
21.7
20.6
19.4
18.9
20
20
20
19.4
29.4
21.7
20.6
20.6
20.6
20
20
21.7
21.1
21.7
23.3
19.4
18.9
18.3
22.8
30
18.3
20
23.3
22.8
20.6
21.1
18.9
20
18.9
22.2
27.2
31.1
30
25.6
23.9
25.6
20.6
21.1
22.8
27.8
32.2
25
22.2
22.8
22.2
18.9
18.9
17.8
17.8
20
21.1
19.4
19.4
22.8
25.6
28.3
28.3
22.2
22.2
26.1
18.9
17.8
17.8
21.7
27.8
26.7
21.1
18.3
20.6
22.2
21.1
23.3
23.3
21.7
21.7
22.2
15.6
13.9
13.9
15
15.6
16.1
16.7
17.2
15
15.6
17.2
16.1
17.2
16.7
16.1
14.4
12.8
12.8
13.9
15.6
15.6
13.3
13.9
15
13.9
13.9
11.7
17.8
17.2
21.7
16.1
14.4
13.9
12.2
12.8
13.9
14.4
13.9
11.7
10.6
13.3
11.1
11.7
16.7
12.8
11.7
15
15.6
15.6
13.9
11.1
13.9
11.1
11.1
13.9
15
13.3
12.2
13.9
14.4
12.8
11.7
13.9
16.1
13.3
17.8
18.3
15.6
15
18.3
17.2
16.7
15.6
11.1
10
10.6
11.7
11.1
15
13.9
11.7
13.9
14.4
16.1
15.6
18.3
16.1
15.6
13.3
13.9
13.9
18.9
16.7
16.7
15.6
16.1
15
17.2
18.9
16.7
12.2
13.3
11.7
13.3
14.4
17.2
15
13.9
12.2
13.3
16.1
21.1
20
21.1
13.9
12.2
11.1
12.2
13.3
12.2
17.2
20.6
22.8
13.9
12.2
16.1
18.3
20
15
15.6
16.1
13.3
14.4
16.1
14.4
11.1
11.1
13.3
16.7
19.4
12.8
15.6
11.7
13.9
14.4
15
17.8
17.2
17.8
15.6
13.9
17.2
17.8
13.9
12.8
13.9
17.8
17.8
18.3
13.9
15
16.1
12.8
15.6
17.8
16.7
16.1
18.3
20
25.6
26.7
20.6
19.4
20.6
21.1
16.1
17.8
17.8
21.7
21.1
15
14.4
17.2
16.1
20.6
25.6
28.3
24.4
17.8
25
25.6
19.4
18.9
18.9
16.1
15
16.1
19.4
20
22.2
18.3
17.8
17.8
17.2
16.7
15.6
16.1
17.2
18.3
19.4
25.6
20.6
19.4
20
16.1
17.2
17.2
19.4
17.8
21.1
29.4
26.7
23.3
18.9
18.3
23.3
30.6
22.8
21.7
23.3
26.1
15.6
20.6
18.9
19.4
20.6
20.6
21.1
20
20
21.7
20
19.4
20.6
22.2
18.3
20
23.9
17.8
18.3
23.3
25
18.9
17.2
20.6
20.6
18.9
21.1
20
21.7
21.7
27.8
21.7
23.3
23.3
22.2
21.1
22.2
18.9
21.1
24.4
20
21.1
21.1
21.7
18.3
20.6
20.6
20.6
22.2
22.2
18.9
21.7
18.3
21.1
20
20.6
21.1
18.3
20
18.3
17.8
18.3
20
19.4
21.7
19.4
19.4
23.9
24.4
26.7
19.4
16.7
20
23.3
23.3
17.8
18.3
19.4
20
17.8
20
23.9
21.7
19.4
18.9
18.3
18.3
18.9
18.9
18.3
